"FileName","Extension","SizeKB","UsedOnAnyGrinsHtmlPage","ProposedCharacter","ProposedPageFile","ProposedSection","PageAlreadyExists","ProposedAction","ReviewNotes","FullPath"
"Flower Grin ORIGINAL COLOR (2).jpg",".jpg","218.1","True","Flower Grin","flower-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flower Grin ORIGINAL COLOR (2).jpg"
"Flower Grin ORIGINAL COLOR (3).jpg",".jpg","218.1","True","Flower Grin","flower-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flower Grin ORIGINAL COLOR (3).jpg"
"Flower Grin ORIGINAL COLOR.jpg",".jpg","101.7","True","Flower Grin","flower-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flower Grin ORIGINAL COLOR.jpg"
"Flower Grin version 2 B&W.jpg",".jpg","125.4","True","Flower Grin version 2","flower-grin-version-2.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flower Grin version 2 B&W.jpg"
"Flower Grin version 2 COLOR.jpg",".jpg","178.8","True","Flower Grin version 2","flower-grin-version-2.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flower Grin version 2 COLOR.jpg"
"Flower Grin version 2 ORIGINAL.jpg",".jpg","143.4","True","Flower Grin version 2","flower-grin-version-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flower Grin version 2 ORIGINAL.jpg"
"Flying Grinnie B&W.jpg",".jpg","302.2","False","Flying Grinnie","flying-grinnie.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flying Grinnie B&W.jpg"
"Flying Grinnie COLOR.jpg",".jpg","369.8","False","Flying Grinnie","flying-grinnie.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flying Grinnie COLOR.jpg"
"Flying Grinnie ORIGINAL.png",".png","47.2","True","Flying Grinnie","flying-grinnie.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Flying Grinnie ORIGINAL.png"
"Foot in Mouth ORIGINAL COLOR.jpg",".jpg","255.4","True","Foot in Mouth","foot-in-mouth.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Foot in Mouth ORIGINAL COLOR.jpg"
"Football Grin ORIGINAL.jpg",".jpg","165.1","True","Football Grin","football-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Football Grin ORIGINAL.jpg"
"Football Player Grin B&W.jpg",".jpg","240.5","False","Football Player Grin","football-player-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Football Player Grin B&W.jpg"
"Football Player Grin COLOR.jpg",".jpg","255.6","False","Football Player Grin","football-player-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Football Player Grin COLOR.jpg"
"Football Player Grin ORIGINAL.jpg",".jpg","168.1","True","Football Player Grin","football-player-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Football Player Grin ORIGINAL.jpg"
"Franken Fat Grin B&W.jpg",".jpg","410.3","False","Franken Fat Grin","franken-fat-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Franken Fat Grin B&W.jpg"
"Franken Fat Grin COLOR.jpg",".jpg","226","True","Franken Fat Grin","franken-fat-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Franken Fat Grin COLOR.jpg"
"Franken Fat Grin ORIGINAL.jpg",".jpg","306.6","True","Franken Fat Grin","franken-fat-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Franken Fat Grin ORIGINAL.jpg"
"Franken Grin COLOR.png",".png","242.7","True","Franken Grin","franken-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Franken Grin COLOR.png"
"Franken Grin ORIGINAL COLOR.png",".png","242.7","False","Franken Grin","franken-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Franken Grin ORIGINAL COLOR.png"
"Freak Bro Afro Stache B&W.jpg",".jpg","157.3","True","Freak Bro Afro Stache","freak-bro-afro-stache.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Bro Afro Stache B&W.jpg"
"Freak Bro Afro Stache COLOR.jpg",".jpg","470.3","False","Freak Bro Afro Stache","freak-bro-afro-stache.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Bro Afro Stache COLOR.jpg"
"Freak Bro Afro Stache ORIGINAL.jpg",".jpg","168.1","True","Freak Bro Afro Stache","freak-bro-afro-stache.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Bro Afro Stache ORIGINAL.jpg"
"Freak Bro Grin COLOR.jpg",".jpg","539.8","False","Freak Bro Grin","freak-bro-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Bro Grin COLOR.jpg"
"Freak Bro Grin ORIGINAL.jpg",".jpg","255","True","Freak Bro Grin","freak-bro-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Bro Grin ORIGINAL.jpg"
"Freak Cat B&W.jpg",".jpg","296.8","False","Freak Cat","freak-cat.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Cat B&W.jpg"
"Freak Cat COLOR.jpg",".jpg","440.2","False","Freak Cat","freak-cat.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Cat COLOR.jpg"
"Freak Cat ORIGINAL.jpg",".jpg","206.5","True","Freak Cat","freak-cat.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freak Cat ORIGINAL.jpg"
"Freddy Funko Grin 2 B&W.jpg",".jpg","313.5","False","Freddy Funko Grin 2","freddy-funko-grin-2.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freddy Funko Grin 2 B&W.jpg"
"Freddy Funko Grin 2 COLOR.jpg",".jpg","357","False","Freddy Funko Grin 2","freddy-funko-grin-2.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freddy Funko Grin 2 COLOR.jpg"
"Freddy Funko Grin B&W.jpg",".jpg","323.9","False","Freddy Funko Grin","freddy-funko-grin.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freddy Funko Grin B&W.jpg"
"Freddy Funko Grin COLOR.jpg",".jpg","380.2","False","Freddy Funko Grin","freddy-funko-grin.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Freddy Funko Grin COLOR.jpg"
"Garfield Grin B&W.jpg",".jpg","386.2","False","Garfield Grin","garfield-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Garfield Grin B&W.jpg"
"Garfield Grin COLOR.1.jpg",".jpg","194.2","False","Garfield Grin COLOR.1","garfield-grin-color-1.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Garfield Grin COLOR.1.jpg"
"Garfield Grin COLOR.jpg",".jpg","306.6","False","Garfield Grin","garfield-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Garfield Grin COLOR.jpg"
"Garfield Grin ORIGINAL.jpg",".jpg","242.8","True","Garfield Grin","garfield-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Garfield Grin ORIGINAL.jpg"
"George Jetson Grin B&W.jpg",".jpg","329.5","False","George Jetson Grin","george-jetson-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\George Jetson Grin B&W.jpg"
"George Jetson Grin COLOR.jpg",".jpg","343.9","False","George Jetson Grin","george-jetson-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\George Jetson Grin COLOR.jpg"
"George Jetson Grin ORIGINAL.jpg",".jpg","263.6","True","George Jetson Grin","george-jetson-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\George Jetson Grin ORIGINAL.jpg"
"Ghostbuster Grin ORIGINAL.jpg",".jpg","251.9","True","Ghostbuster Grin","ghostbuster-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Ghostbuster Grin ORIGINAL.jpg"
"Globe Grin ORIGINAL COLOR.jpg",".jpg","91.8","False","Globe Grin","globe-grin.html","Original Drawing","False","Likely create new page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Globe Grin ORIGINAL COLOR.jpg"
"Godzilla Heart Grin B&W.jpg",".jpg","401.4","False","Godzilla Heart Grin","godzilla-heart-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Godzilla Heart Grin B&W.jpg"
"Godzilla Heart Grin COLOR.jpg",".jpg","304.7","True","Godzilla Heart Grin","godzilla-heart-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Godzilla Heart Grin COLOR.jpg"
"Godzilla Heart Grin ORIGINAL.jpg",".jpg","298","True","Godzilla Heart Grin","godzilla-heart-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Godzilla Heart Grin ORIGINAL.jpg"
"Gorilla Grin 2 back B&W.jpg",".jpg","370.2","False","Gorilla Grin 2","gorilla-grin-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 back B&W.jpg"
"Gorilla Grin 2 back COLOR.jpg",".jpg","128.3","True","Gorilla Grin 2","gorilla-grin-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 back COLOR.jpg"
"Gorilla Grin 2 back ORIGINAL.jpg",".jpg","156.4","True","Gorilla Grin 2","gorilla-grin-2.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 back ORIGINAL.jpg"
"Gorilla Grin 2 Front B&W.jpg",".jpg","344.5","False","Gorilla Grin 2","gorilla-grin-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 Front B&W.jpg"
"Gorilla Grin 2 Front COLOR.jpg",".jpg","201.3","True","Gorilla Grin 2","gorilla-grin-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 Front COLOR.jpg"
"Gorilla Grin 2 side B&W.jpg",".jpg","175.3","True","Gorilla Grin 2","gorilla-grin-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 side B&W.jpg"
"Gorilla Grin 2 side COLOR.jpg",".jpg","316","False","Gorilla Grin 2","gorilla-grin-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 side COLOR.jpg"
"Gorilla Grin 2 side ORIGINAL.jpg",".jpg","199.7","True","Gorilla Grin 2","gorilla-grin-2.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin 2 side ORIGINAL.jpg"
"Gorilla grin card.png",".png","222.2","True","Gorilla grin","gorilla-grin.html","Collector Cards","True","Add to existing page","Filename suggests collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla grin card.png"
"Gorilla Grin COLOR.jpg",".jpg","358.7","False","Gorilla Grin","gorilla-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin COLOR.jpg"
"Gorilla Grin ORIGINAL COLOR 1.jpg",".jpg","36.2","True","Gorilla Grin","gorilla-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla Grin ORIGINAL COLOR 1.jpg"
"Gorilla grin ORIGINAL COLOR 2.png",".png","222.2","False","Gorilla grin","gorilla-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Gorilla grin ORIGINAL COLOR 2.png"
"Grim Grin (Grin Reaper) B&W.jpg",".jpg","380","False","Grim Grin (Grin Reaper)","grim-grin-grin-reaper.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Grim Grin (Grin Reaper) B&W.jpg"
"Grim Grin (Grin Reaper) COLOR.jpg",".jpg","284.8","False","Grim Grin (Grin Reaper)","grim-grin-grin-reaper.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Grim Grin (Grin Reaper) COLOR.jpg"
"Grim Grin (Grin Reaper) ORIGINAL.jpg",".jpg","210.1","True","Grim Grin (Grin Reaper)","grim-grin-grin-reaper.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Grim Grin (Grin Reaper) ORIGINAL.jpg"
"Grim Grin ORIGINAL COLOR.jpg",".jpg","93","True","Grim Grin","grim-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Grim Grin ORIGINAL COLOR.jpg"
"Grim Reaper Grin B&W.jpg",".jpg","157.7","True","Grim Reaper Grin","grim-reaper-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Grim Reaper Grin B&W.jpg"
